No,cell_line,position,cell_label,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum,BMP(ng/ml)
6,16,1,3,8.21390841148216,0.9213083206519199,0.1417512985134553,12.562510072242073,-1.1298656809067917,2.0514443583973403,-148.24747161544062,2.622840991359226,2.8335958410961632,88.21050622619182,3,64
6,16,1,4,7.628524309723812,0.914582823519957,,0.0,-1.3085088862627154,,-0.0,2.078074529764645,,0.0,1,64
6,16,1,7,7.680371613438042,0.9121745489684062,,0.0,-1.2937055225934575,,-0.0,1.1217595739271928,,0.0,1,64
6,16,1,9,7.939177223873925,1.017065851831525,,0.0,0.2058893645809978,,0.0,4.27056231147435,,0.0,1,64
6,16,1,12,8.068349122522596,1.2332037892150165,,0.0,3.024090315139039,,0.0,11.950102376312316,,0.0,1,64
6,16,1,14,8.0956938988174,1.1554779567805011,0.10476932654789226,6.411468157192678,2.0035741845181683,1.1316797402830479,39.93954527209161,10.175975482007765,2.537764572844644,17.634383471994894,2,64
6,16,1,17,7.773453580462949,0.8645293260672708,,0.0,-1.9680388245112443,,-0.0,0.6813326950341434,,0.0,1,64
6,16,1,19,8.811752321927075,1.1773974101154225,0.010754542249559577,0.6458830032992313,2.7075021177603107,0.12401699067768755,3.238898854974225,9.655872515633035,0.6139089007528812,4.495700891352152,2,64
6,16,1,21,7.695413911335385,0.8115730532545244,0.09201306895249162,8.016907997768035,-2.9027149281543716,1.2964207205196,-31.581051031181623,0.9568163925157364,0.5804326561458693,42.89515422114945,2,64
6,16,1,22,7.698844401037414,1.133816679812793,0.035641197781600735,2.2227696143208964,1.8725025733135259,0.31047220208739923,11.724256222379115,10.134759938449662,0.912015434794548,6.36317290598472,2,64
6,16,1,23,7.828933986915626,0.9255115716172609,0.13768845758231496,12.147028551217705,-1.157603899930059,2.1019196464752348,-148.255392439118,3.7062082347834746,2.8800357496515843,63.448656782705605,3,64
6,16,1,25,7.228640039484975,0.7511352615612801,0.1307195821134737,15.565658360308316,-3.799330502322255,1.9056051326365184,-44.86119448932679,0.6512400363469408,0.42953369166515065,58.99308885106896,5,64
6,16,1,26,7.70965544415824,1.0024400560225617,,0.0,0.0366200179238141,,0.0,5.497664708931239,,0.0,1,64
6,16,1,28,7.7141340796836175,1.1417344036830757,0.142368833751675,10.181322872808648,1.5631816686814313,1.3081134708964455,68.32668255081204,9.087653089446553,3.0704932897529145,27.58740070916882,3,64
6,16,1,29,7.956428273299357,0.7321257369161662,,0.0,-4.128107664779221,,-0.0,0.4726176990141368,,0.0,1,64
6,16,1,30,7.4565666003367905,0.6492140635744235,0.17661788968372777,19.236753250017173,-4.91953999322918,2.4823664794641265,-35.68012808992502,0.6545469391403458,0.009155826658851155,0.9891035662537956,2,64
6,16,1,31,7.492854178084077,0.7416604944393477,0.21982843927135282,20.958670614367026,-4.324061417875345,3.666706406013634,-59.96105775912777,1.1331529130686993,1.406151451494667,87.74625341910097,2,64
6,16,1,33,8.058363566901455,1.113995917376858,0.06029083652236727,4.418980457100908,1.5082804554352187,0.7511269775030786,40.661708952323,9.383397019265677,1.9069234801656576,16.593100541832413,3,64
6,16,1,34,7.647656376107728,1.0557157061063864,,0.0,0.858154435112347,,0.0,6.996086135909758,,0.0,1,64
6,16,1,35,8.869613688703799,1.2088010320839897,0.09805341595631875,7.0248739777808415,2.589760035745436,0.9359460720135121,31.29838532328157,10.819494803040143,1.8080875252933875,14.472484692444496,4,64
6,16,1,36,8.95230318919979,1.2734261664248372,0.11147426914445793,7.581087266208813,3.3399441928501457,1.129868362899902,29.29673817000668,11.421596838243747,1.1102122059269233,8.418017091138355,4,64
6,16,1,37,7.833853627600721,0.9266745618992972,,0.0,-0.9697330816915444,,-0.0,1.0325373859377578,,0.0,1,64
6,16,1,38,7.620718585833582,0.8898006893998522,,0.0,-1.5998032646445786,,-0.0,0.7156775165167346,,0.0,1,64
6,16,1,39,8.994343139266086,1.258361194997463,,0.0,2.72140365694084,,0.0,11.902014243889424,,0.0,1,64
6,16,1,40,8.12141133853019,1.1136553927903017,0.03946795562606127,2.505986972579833,1.510199748293664,0.5134583378256767,24.0411821643814,9.35694518350897,1.926846885333701,14.56123202825785,2,64
6,16,1,41,8.087599717225318,0.9986849935907568,0.014580392809957883,1.032347005757614,-0.015397274850747253,0.220913919757482,-1014.5284294346103,5.254491298307177,0.5120581748075951,6.890863210395024,2,64
6,16,1,42,9.040696356269995,1.1977680718497161,0.12148791000610643,9.072047639356859,2.4310370912765302,1.3399024272730564,49.29769144783014,10.145232263720848,2.1343985028467287,18.817351912212022,5,64
6,16,1,43,8.002949624863133,0.8905532560608367,0.07795216511007287,7.146981480907649,-1.4746087835476651,1.011225924038605,-55.99197012353295,1.8754806595915763,0.9789840642294693,42.6203883862051,3,64
6,16,1,44,7.997380097628102,0.9548402834442835,0.002394914248848603,0.17735532686288788,-0.6662698424291849,5.014588882729113e-05,-0.005321942519429771,2.882393713871708,0.500278926311824,12.27280713170335,2,64
6,16,1,46,7.885160455444835,0.9931263546031905,0.032307609942285424,2.3003044847448235,-0.1185234394061798,0.4940532590854591,-294.75048270361566,5.092859775582642,1.274359256152689,17.69355747852533,2,64
6,16,1,47,7.784256127882579,1.097449427824264,0.21687877535516337,16.13566639734395,1.0958401935843343,2.5556255144694924,190.41640440937297,5.840469323166204,5.668415094622651,79.2443430133363,3,64
6,16,1,48,8.158348592542003,0.946166960277532,,0.0,-0.8913836820114573,,-0.0,3.4465030476275014,,0.0,1,64
6,16,1,49,8.656992640520718,1.2354706785474339,0.0827245445784359,4.734639798230958,3.1185238811482385,0.5500182825947315,12.471338114496426,10.66101550346004,1.877857740085513,12.455154405198623,2,64
6,16,1,50,8.11540610490084,0.8982098484011121,0.0656384971124984,5.966713520786979,-1.5313838089687586,1.024385766121354,-54.61775622091471,1.6481129005208726,0.9925981525662204,49.17460433380258,3,64
6,16,1,51,7.7483367242240835,0.9054850673053328,,0.0,-1.505751494339919,,-0.0,1.9746363222262429,,0.0,1,64
6,16,1,52,7.745639618760764,0.8014385455385086,,0.0,-2.6421840771645293,,-0.0,0.753100069689026,,0.0,1,64
6,16,1,54,8.903816355718998,1.2347623179312295,0.16920030996684263,11.867204289566615,2.579251777857451,1.6952457975849002,56.92061313947754,10.39351741730172,3.0959067040021253,25.79621263682305,4,64
6,16,1,55,8.135335042215251,1.6275572387508708,,0.0,5.738796476191966,,0.0,11.994287995082177,,0.0,1,64
6,16,1,59,9.184002430822751,1.6206836280131112,0.09075761040226965,3.9597686217394457,6.595801326733172,0.18178661980729546,1.9488542062922456,11.935422001566213,0.08664115289188919,0.5133002145348186,2,64
6,16,1,60,9.350232210286013,1.465171418432404,0.3276468969208001,15.812575902914128,4.859815202450057,2.638281608248348,38.38719659405256,11.969084465400055,0.03904185310912278,0.23065054944974558,2,64
6,16,2,2,8.225999535950974,1.1393862138001765,0.11306677882732906,8.102488621581335,1.8336235216433474,1.4415128657088567,64.18931216369631,8.838720399095147,3.1066952514811423,28.69879276957824,3,64
6,16,2,3,7.94912372490845,1.1229480172082287,0.2847666838229444,17.9314135740507,1.270017819100667,3.3489438170578616,186.45887067405565,6.520188958064864,7.730446613145208,83.83577925290516,2,64
6,16,2,5,6.729310053320255,0.5818146042959317,,0.0,-5.418850072548912,,-0.0,0.7717709569351427,,0.0,1,64
6,16,2,6,7.097408228651892,0.9024423589867664,,0.0,-1.3010100702451255,,-0.0,0.8652492794353748,,0.0,1,64
6,16,2,8,7.124103034815263,0.9384509845295124,,0.0,-0.9034635446938049,,-0.0,2.3089510376203077,,0.0,1,64
6,16,2,9,9.059710070021792,1.4998072293234883,0.3818188891356763,18.001428477893988,4.885324318250922,2.581633131776358,37.366818968295256,11.020537033272099,1.379488423278279,8.851162295661656,2,64
6,16,2,10,8.17255564644306,1.1000033199176946,0.15839544949894052,10.182014401390397,1.3511232977724268,2.172239092346431,113.68355464590513,7.38749393841155,3.6823398730951653,35.24615406261937,2,64
6,16,2,12,8.378637200025429,1.0997492807895322,0.10961734128003887,7.048076021391777,1.452855213100928,1.5965326678711924,77.70348109417188,7.689822988929795,2.896981747858617,26.638785337886883,2,64
6,16,2,15,6.946459222164358,0.7021065001035685,0.14999173478671055,18.50098990165,-4.812755688621854,2.4929525634264604,-44.85912832560749,0.4757559162734855,0.3985899163277154,72.55590134031785,4,64
6,16,2,17,7.435060600014597,0.7914681790731315,0.0038923763511892646,0.3477493834406876,-3.2991907213087064,0.137250614161267,-2.941655945157136,0.3588020582467548,0.2770579470825161,54.601011521773415,2,64
6,16,2,18,8.497909084269747,1.094242114025453,0.13230988789268133,8.5499559693213,1.2688801060476873,1.7799287353424793,99.18980310202465,7.650771344716658,3.2012164062302753,29.58658319404902,2,64
6,16,2,19,8.799050487416787,1.112303512392491,0.038932596408076836,2.857882897938461,1.6061054521115465,0.46210584217039674,23.492096341669836,8.780516539389287,1.0736903806327214,9.984202191623925,3,64
6,16,2,21,8.513354283244407,0.8920572576173713,0.09027956126110363,7.156187500876131,-1.4450935388944772,1.1479797065213442,-56.172435437417036,1.6372143184162553,1.2212949589615634,52.747275515281956,2,64
6,16,2,22,7.212756478643292,0.7265951626876203,0.1290136330525786,12.555329223436013,-3.938152812100398,2.5118134889057098,-45.10034109452907,0.650174611861229,0.3383642529239398,36.79929258829698,2,64
6,16,2,23,8.034863491088851,1.130630329826382,,0.0,1.6463855845018374,,0.0,10.165498978426513,,0.0,1,64
6,16,2,24,8.595716586617897,1.220912353997902,,0.0,3.136662771003999,,0.0,9.83886137732902,,0.0,1,64
6,16,2,27,8.426429874881382,1.1069704384445234,0.05141037905801431,3.2839745663284603,1.4936182912574174,0.741433630659248,35.10085214593563,9.05254281403171,2.0381049365160457,15.919922733162181,2,64
6,16,2,28,8.696328400620208,1.3503462952024028,,0.0,3.691675428367285,,0.0,11.98509769922248,,0.0,1,64
6,16,2,29,7.59682249012781,0.8064096416203418,0.2524819007932077,25.56400594734497,-2.8905260245174005,3.7560439617655415,-106.09823355967968,2.765162647912818,3.8881678817292857,114.80973041138279,3,64
6,16,2,31,8.805428534806657,1.0771268041203956,0.04014891950021429,3.0434165573140195,1.1634000843803263,0.6214225974442932,43.612634461406984,7.830250564102665,1.2445312103168662,12.977304746032935,3,64
6,16,2,32,8.414001352383998,1.131058111069813,0.19070297232878025,11.922231369577064,1.7524517420621972,2.565914697391561,103.53356037848636,8.578197066342058,4.7499017449523055,39.15377214874141,2,64
6,16,2,35,8.59798411413536,1.0531628934007011,,0.0,0.7294930806805697,,0.0,6.436306297437113,,0.0,1,64
6,16,2,37,8.9774349624713,1.203704569649126,,0.0,2.897632325891244,,0.0,9.890315543082693,,0.0,1,64
6,16,2,38,9.04443924286186,1.1021019924637885,,0.0,1.1655160528336712,,0.0,7.234445222973591,,0.0,1,64
6,16,2,40,7.743660776375466,1.044109650334308,0.043193174504498465,2.925189570207072,0.6849009610043492,0.6897608507546651,71.21242380072069,6.688278673474146,1.5279815775716565,16.154322924882138,2,64
6,16,2,41,8.93946716843254,1.2054111718603033,0.2954014357252797,20.009293749832995,2.0262224789423677,3.4742209686201404,139.99891777661213,8.726531262190363,5.544696537719717,51.8788694993297,3,64
6,16,2,42,7.5595228843740925,0.939666043952536,0.10553554539844456,9.726483563549467,-0.8319215910293092,1.512516209708033,-157.45203338480968,3.680437570347591,3.4242985730227096,80.57546141450774,4,64
6,16,2,44,8.464781135842228,1.0215761591380326,,0.0,0.3145974136013871,,0.0,5.927078184092352,,0.0,1,64
6,16,2,45,8.239789913229128,0.9425364854734528,0.12801751893631783,9.60409036103008,-0.8274026347692042,1.8687975233835754,-159.709353816326,3.764688117079686,4.391423353799218,82.4824032154128,2,64
6,16,2,48,7.987465975750094,1.1070761972539909,0.11536778193327576,8.508664510300541,1.4107957366998687,1.4939906428311256,86.46455472448999,8.546273689782966,3.715067438156526,35.493128014342375,3,64
6,16,2,49,8.826419055060935,1.1298737276347095,,0.0,1.5189593895143136,,0.0,9.693710298350195,,0.0,1,64
6,16,2,50,8.272211333094193,0.865651461456982,0.2047718208898559,19.314412216841237,-2.1955701503058003,3.3864422474234317,-125.93624103266859,2.9488608166893777,4.066264426232419,112.58893544166003,3,64
6,16,2,52,7.513760464092559,0.872759143130251,0.041381147762277935,3.871350524221605,-1.789381547159161,0.3985893277292814,-18.187670695605508,1.4195071571816575,1.1129418753447307,64.01610808320666,3,64
6,16,2,53,7.900128742919781,0.5177062393055741,,0.0,-6.734348336797947,,-0.0,0.6202102018726237,,0.0,1,64
6,16,2,54,8.437986864332194,1.0139370263934016,,0.0,0.1997839578645638,,0.0,5.720802391810366,,0.0,1,64
6,16,2,55,6.840990867641993,0.637663111634997,,0.0,-5.204878904602307,,-0.0,0.5761904407105476,,0.0,1,64
6,16,2,56,8.675863538877891,1.1382993253827292,0.07237655164801686,5.506454318983659,1.822856669308151,0.9082218560034074,43.14893281597004,9.377139898638474,1.798015643357686,16.605566733366814,4,64
6,16,2,57,9.03673195679405,1.1099503700705833,,0.0,1.642814050458143,,0.0,9.93066497972191,,0.0,1,64
6,16,2,58,8.864238584940226,1.144497791460198,,0.0,1.971848821107104,,0.0,10.569213259351358,,0.0,1,64
6,16,2,59,7.305957656382167,0.904728109305237,0.02184791379059139,1.7075636135556551,-1.3295399388476954,0.4394541119652629,-23.372068300578256,1.0883594466249633,0.1045531813542271,6.792816817960371,2,64
6,16,2,61,8.350904971628042,0.9384376025966202,0.20993646917203568,15.818579792535866,-0.9117421928260202,3.063343950395191,-237.5793615207371,4.505559281609976,5.55744290179776,87.21904021899883,2,64
6,16,2,65,8.868486946484031,1.6143569018941475,,0.0,5.453349450902572,,0.0,11.992379923486965,,0.0,1,64
6,16,3,3,8.362647121313055,1.0167558253658382,,0.0,0.2875256612350713,,0.0,4.60162268620917,,0.0,1,64
6,16,3,4,8.651891541268988,1.151540377283238,,0.0,2.0720918835373947,,0.0,9.506471754920485,,0.0,1,64
6,16,3,7,8.58911128351239,1.0774911668860874,,0.0,1.0609300239095605,,0.0,6.86941734402717,,0.0,1,64
6,16,3,11,7.461875134769326,0.8878817080471016,0.04366117664862105,4.015084569237389,-1.5945784385605755,0.7758827063172477,-39.72871836150303,0.5831713083454607,0.4574518306370295,64.04770781915838,3,64
6,16,3,13,8.675865686169587,1.2076503795247098,,0.0,2.242810963426851,,0.0,11.528602065809537,,0.0,1,64
6,16,3,15,7.821892550789934,0.7935270692475349,,0.0,-3.209770091755313,,-0.0,0.5008792035402223,,0.0,1,64
6,16,3,16,7.459935064338018,0.9230348103043872,0.0753025808026562,6.661103034686969,-1.1371072771075355,1.1147180634054903,-80.0420070992902,2.200877757312591,2.483546386029705,92.13629089717111,3,64
6,16,3,17,8.772193763324386,1.0425396395286222,,0.0,0.615019954929998,,0.0,5.9990058814007625,,0.0,1,64
6,16,3,19,8.534025512047707,1.049855504747346,,0.0,0.704858709415974,,0.0,6.105242000856379,,0.0,1,64
6,16,3,20,8.623841797727378,0.9529153886949244,0.13405597776252517,9.947566390369433,-0.5079616559660773,1.8047887030737104,-251.23517012818004,3.515830929017355,3.8492757234439137,77.41694699365645,2,64
6,16,3,21,8.670246015913229,1.198327247636439,,0.0,2.278749921755077,,0.0,9.93937068057494,,0.0,1,64
6,16,3,22,8.591648253613416,1.0259394471890428,0.05694579313316493,3.924866774041446,0.4369390494507396,0.9340627156596647,151.16114733318963,5.695085089914745,1.8269555611695567,22.683641171879437,2,64
6,16,3,23,8.439936861381295,1.1988336164960325,,0.0,2.210173628378407,,0.0,10.865087312165995,,0.0,1,64
6,16,3,24,8.52366316085435,1.0688728956790874,0.0009995482614370702,0.06612454639298651,0.9013605079794254,0.0451267979305244,3.5401445423252595,6.786943660270481,0.2496065157380541,2.6005587896642526,2,64
6,16,3,25,9.49704830878854,1.1549499555262044,0.08094068651106373,5.722134840389368,2.1142537080395356,0.9699603785585735,37.458576031672195,10.105161643066737,1.603249742565816,12.954250307083392,3,64
6,16,3,28,8.647080274930072,1.0696362802114494,0.16658119189724702,11.012219068092532,0.9955129363470402,2.3183457643847403,164.67068897636972,5.448112053218067,6.304600709290633,81.82698649855553,2,64
6,16,3,29,8.337732793649835,1.0356884809572415,,0.0,0.5086137586238803,,0.0,6.074055285085024,,0.0,1,64
6,16,3,31,8.9457243513548,1.1927251851474543,,0.0,2.7302822523245585,,0.0,11.895967462509816,,0.0,1,64
6,16,3,32,8.239326436667078,1.121057693150542,,0.0,1.5213902345001034,,0.0,9.124784043653564,,0.0,1,64
6,16,3,35,8.292285978666998,1.008324866502761,0.1308956294273014,10.599345254318546,0.05323686921041423,1.902424463008434,2917.7581111696736,5.549540590747275,4.444913022113838,65.39741850213905,3,64
6,16,3,36,8.765444511557282,1.0557050182145045,0.12307808582728687,8.243718425353862,0.5422865922270745,1.4905846702515921,194.3626383862846,6.499592790181284,3.847655634556992,41.85959765011667,2,64
6,16,3,37,8.295473164762123,1.1198572061565706,,0.0,1.5321589841357188,,0.0,9.334916385796532,,0.0,1,64
6,16,3,38,8.232577200132784,1.0933580775920089,,0.0,1.4498774960707228,,0.0,8.604164912491296,,0.0,1,64
6,16,3,39,8.714568168488299,1.0153050892513509,,0.0,0.2398327478999919,,0.0,5.890796255802719,,0.0,1,64
6,16,3,42,8.576225139871845,1.382507610758167,,0.0,4.214279284985951,,0.0,11.994059182637812,,0.0,1,64
6,16,3,43,8.230950712012893,1.1820551078309611,,0.0,2.462901942646269,,0.0,10.704338591182022,,0.0,1,64
6,16,3,44,8.811257912881436,1.4790339660453096,0.15267713577001774,7.299294033373907,5.480603377404464,1.5081931954685832,19.458690264871915,11.948204539886099,0.06589389151024096,0.3899666880502422,2,64
6,16,4,1,8.352167343030638,1.3145074705605444,,0.0,4.019188140911795,,0.0,11.925158404555653,,0.0,1,64
6,16,4,2,7.700165994846826,1.045842748381242,,0.0,0.7264771504791981,,0.0,6.218145145950179,,0.0,1,64
6,16,4,4,7.960020509037615,0.962409118328286,,0.0,-0.5786586789332888,,-0.0,3.004409521567005,,0.0,1,64
6,16,4,5,8.353912652879579,1.02407090199427,0.04443899369763653,3.543142017152244,0.3621209440499924,0.6764852705388894,152.53133504664586,5.39462664017631,1.4220967217543632,21.523956865029987,3,64
6,16,4,7,8.270783595021404,0.9416287609070152,,0.0,-0.9403031322294132,,-0.0,2.651989902077805,,0.0,1,64
6,16,4,8,8.376505251154553,0.9968101529547568,0.03506135920681308,2.487146100916586,-0.0508527566944845,0.5389124468403119,-749.356908841778,4.463085455792928,1.6616707123846117,26.326599399999374,2,64
6,16,4,9,7.960370010925481,0.916992492516741,0.0670638006094347,5.171391104077993,-1.2655041118212695,1.1731034420595483,-65.54774426768046,0.9492781339915551,0.14430556800372324,10.7491621311607,2,64
6,16,4,10,8.751816907823715,0.954630036433982,,0.0,-0.7179676522897238,,-0.0,3.085831400338315,,0.0,1,64
6,16,4,11,7.277562121223391,0.7508395106896425,0.27039493539643317,25.46457527810461,-3.8455203648064584,4.192369876709034,-77.08847926520774,1.3873376664120598,1.493705562796823,76.13210238004106,2,64
6,16,4,13,8.145739006226702,0.8301508708298188,0.11285034557203784,9.612378594925513,-2.367480925365878,1.4527135068514625,-43.38888481888017,0.5994860822083865,0.1311212036385746,15.466029154276379,2,64
6,16,4,14,8.30367395739946,1.017668919271199,0.05289706070451102,3.675445876423436,0.2246152482965707,0.7250675915774564,228.25708170358666,4.737445891609582,1.2666309942706928,18.905616777515633,2,64
6,16,4,15,7.344263293537225,0.9387541801500459,0.2315050076677288,17.437872902396016,-0.8217368389594771,3.210691501104005,-276.28087546901554,4.183946211332341,4.929375491277384,83.30878698813507,2,64
6,16,4,16,7.666275957624379,0.8738197551687992,,0.0,-1.878629260143425,,-0.0,0.2949804451818636,,0.0,1,64
6,16,4,17,7.748655598827357,0.9568658363447646,0.04580364495707923,3.9084392065187905,-0.5469308437253085,0.5222624571606584,-77.96698897324563,2.9950745156472998,1.8923393093806622,51.58765059074059,3,64
6,16,4,18,8.371509192694694,1.0964926848653436,,0.0,1.4489701521646108,,0.0,7.65095334269062,,0.0,1,64
6,16,4,19,7.956154614734257,1.039972167605971,0.029913812652848523,2.0339255642452287,0.6112034574093508,0.4644484114175582,53.732454756832425,6.4398113951742175,0.9442604872702333,10.368207277865976,2,64
6,16,4,21,7.664110310120577,1.0222231352241076,0.14764577564989675,11.793146413198077,0.17582543916198254,2.1327203736979956,990.3907543180117,5.4390845400400805,4.318006400814288,64.82042036182291,3,64
6,16,4,22,7.748685561385536,1.0235436256160204,,0.0,0.3696229413024209,,0.0,5.468699220430468,,0.0,1,64
6,16,4,23,7.974041776220602,0.7766935167125745,0.18208561124618355,16.57719135002397,-3.4606794771916043,2.9741560518933015,-60.769739771087316,0.3991010130515704,0.01512029286723901,2.678936226746627,2,64
6,16,4,24,8.406236105783167,0.9518355705541764,,0.0,-0.7848574081115437,,-0.0,3.241785649584035,,0.0,1,64
6,16,4,25,8.389866718502445,0.9855238613907236,0.25612984039091746,18.377144795770903,-0.4915288471613788,3.864215233228363,-555.9008003619828,5.170387891142872,7.078966716428172,96.81256946998195,2,64
6,16,4,26,8.71063515613702,1.1146619540955651,0.09609191156139109,6.0957711916676995,1.4585463938791785,1.1966329993887097,58.013054093461136,7.804224112127258,2.850543581301512,25.8275347740708,2,64
6,16,4,27,7.811786121608612,0.9274215173658188,,0.0,-1.059000858096468,,-0.0,1.353576103283558,,0.0,1,64
6,16,4,28,8.420077525466336,1.14100917244727,0.20493783584001599,12.700417923315838,1.4103080613881982,2.0730686365054067,103.94047448719985,8.041762145668372,5.458423906959938,47.99555730806002,2,64
6,16,4,29,8.728766739197244,1.0747842574027926,,0.0,0.9903698040767004,,0.0,7.129548049801088,,0.0,1,64
6,16,4,30,8.518811461388903,1.0001654845082946,,0.0,0.0024992380405443,,0.0,5.470354999743366,,0.0,1,64
6,16,4,31,8.322865504497239,1.059589543800283,0.1946454124781796,14.998950745748024,0.5079439038868153,2.2902938070146655,368.15424861642083,5.397467371915202,5.740467602600282,86.83836042877974,3,64
6,16,4,32,8.639421831426874,0.9380420048719164,,0.0,-0.9866550853884112,,-0.0,2.8305594731317805,,0.0,1,64
6,16,4,33,8.374459372259636,1.0450823444231327,0.24258080806712629,16.413111874419734,0.49520186941433264,3.4273658642082827,489.3991307131412,5.660189794439873,6.465426647089822,80.770207209524,2,64
6,16,4,34,8.015423475716188,1.0009591656665635,,0.0,0.0145683358888154,,0.0,5.1643589266541525,,0.0,1,64
6,16,4,36,8.363973555002314,1.2294801610451496,0.16408721557059483,9.437092725217683,3.090920400318251,2.1455504527431306,49.083543994090746,10.66669047367723,1.6815167235926474,11.146961476618596,2,64
6,16,4,37,9.042005640413077,1.1701520230638922,0.15606440739633295,9.430757593603845,2.1752721036565568,1.9554251666257387,63.564203903485605,9.407722573446406,3.6407521556443507,27.364758237471708,2,64
6,16,4,38,8.640392283218336,1.055054485758548,,0.0,0.8463489241551252,,0.0,6.964412998476362,,0.0,1,64
6,16,4,39,8.114327729008094,0.9970310678636477,0.1811645930203932,14.836074376625483,-0.20299880776048732,2.5792337182405896,-1037.4127491633756,4.444968027291342,4.829645838918471,88.71580831081386,3,64
6,16,4,41,8.297833670752135,0.8860741316712604,0.141344906353573,11.279636567233586,-1.8673623818500422,2.330073775048126,-88.23198876744743,2.4687412463790497,3.2350857512506455,92.66062515804373,2,64
6,16,4,42,8.12013925155443,1.225187579875818,,0.0,2.5359515767130487,,0.0,11.89222934764257,,0.0,1,64
6,16,4,43,7.852297493819415,0.8573266941194553,,0.0,-1.9372039993168768,,-0.0,0.7681158028281061,,0.0,1,64
6,16,4,44,8.338615275951822,1.2801663968641916,,0.0,3.15079242045558,,0.0,11.977431906402671,,0.0,1,64
