No,cell_line,position,cell_label,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum,CHIR(uM)
25,17,3,1,5.721706697,0.818914149,,0,-2.387678528,,0,0.859716174,,0,1,0
25,17,3,2,5.717919109,0.803200452,0.074541374,6.562335867,-2.756747568,1.215532203,-31.17844643,0.778919979,0.246597128,22.38618932,2,0
25,17,3,5,5.761307837,0.791306302,0.095174009,11.25065387,-2.879075344,1.272448747,-41.3419821,0.721370796,0.189745257,24.60460514,8,0
25,17,3,6,5.701729445,0.779544173,0.107356063,11.24450177,-2.887147568,1.423541136,-40.25829796,0.903663521,0.066125416,5.974699094,3,0
25,17,3,7,5.734330083,0.669143638,0.09886797,12.79578381,-4.260092569,1.664821393,-33.84380964,0.898526487,0.185465878,17.8757292,4,0
25,17,3,9,5.717521403,0.597326495,0.020397055,2.414574911,-5.508838483,0.29339438,-3.765969108,0.738988705,0.03511202,3.359719443,2,0
25,17,3,10,5.74797853,0.764033991,0.133458882,14.26228702,-3.056179496,1.567279289,-41.87182665,0.836720526,0.057964628,5.656359411,3,0
25,17,3,12,5.748324976,0.711705344,0.126262314,14.48531313,-3.324683726,1.378967204,-33.86553729,1.082753423,0.032704964,2.466257825,3,0
25,17,3,13,5.711537545,0.717382233,0.191033471,18.82971954,-3.682582935,2.383997241,-45.77603941,0.844216743,0.025083655,2.100979728,2,0
25,17,3,15,5.757695834,0.741423197,0.030529992,2.911692577,-3.060389435,0.806659333,-18.63796411,1.032944035,0.250773815,17.16684152,2,0
25,17,3,16,5.697125689,0.711570597,0.129141554,14.81843659,-3.534409396,1.483637606,-34.27404402,0.945578308,0.022871384,1.974919154,3,0
25,17,3,17,5.772829529,0.764088939,0.10968224,13.53368727,-3.156344036,1.422836254,-42.50052813,0.805758089,0.118698525,13.88878923,9,0
25,17,3,18,5.778332159,0.740772624,0.136707109,15.98220909,-3.481739694,1.611681432,-40.08792115,0.710235255,0.129746306,15.82061665,4,0
25,17,3,19,5.76522075,0.841941057,0.007695498,0.646308726,-2.16642324,0.155050434,-5.060747669,0.84452724,0.075288766,6.303786846,2,0
25,17,3,20,5.802159832,0.754419583,0.108580066,13.13852242,-3.545374895,1.579755684,-40.67589696,0.682807767,0.075200111,10.05378061,6,0
25,17,3,21,5.778702213,0.744930969,0.118449661,14.7212402,-3.239666306,1.351131028,-38.61213301,0.870804101,0.132068171,14.04120247,7,0
25,17,3,22,5.729890218,0.754093702,0.14689289,16.86965077,-3.44450173,2.103043719,-52.87526118,0.827108166,0.317437063,33.23731675,4,0
25,17,3,23,5.816938594,0.777702725,0.081217247,8.526857716,-2.885316612,1.06706012,-30.19602549,0.808537786,0.076659312,7.741390317,3,0
25,17,3,24,5.772249401,0.755696483,0.13086978,14.99762894,-3.208634614,1.730780734,-46.71457689,0.871881603,0.083074954,8.251696127,4,0
25,17,3,25,5.712589921,0.755480748,0.110595274,13.36357157,-3.334029099,1.652015551,-45.23286767,0.824634769,0.130725003,14.47126168,6,0
25,17,3,26,5.7843037,0.709774972,0.017630714,1.75644364,-3.550503812,0.120186746,-2.393600106,0.972967389,0.026786118,1.94668864,2,0
25,17,3,27,5.760523804,0.724589631,0.11065975,12.46958332,-3.627256599,1.459810458,-32.8603785,0.813744128,0.043289278,4.343570246,3,0
25,17,3,28,5.859498328,0.733002362,0.099152446,11.71463312,-3.562361951,1.480801625,-35.99891991,0.819172024,0.126525325,13.37620699,4,0
25,17,3,29,5.853642037,0.749401695,0.10782393,12.46037516,-3.121357772,1.468371424,-40.74018579,0.96292672,0.252074864,22.67080468,4,0
25,17,3,30,5.675212205,0.837308731,0.053788592,5.563334741,-2.2413988,0.685622985,-26.49090927,0.801192688,0.153631268,16.60631493,4,0
25,17,3,31,5.785016293,0.753893911,0.099714534,11.45457181,-3.478310126,1.676607042,-41.74395722,0.734467562,0.161211999,19.00882953,4,0
25,17,3,32,5.76645971,0.75721277,0.09774819,11.17947548,-3.374402666,1.524057529,-39.11425717,0.761953065,0.156370823,17.7728933,4,0
25,17,3,33,5.8282973,0.736539014,0.064877753,7.192078401,-3.223818026,0.761009584,-19.27409421,0.922303621,0.131608058,11.65099293,3,0
25,17,3,34,5.822983431,0.763995029,0.111576321,11.92438184,-2.937734915,1.420916923,-39.4921204,0.948012526,0.067108104,5.77983267,3,0
25,17,3,35,5.783014464,0.820645598,0.074188988,7.829146752,-2.629252114,1.269473202,-41.81402141,0.701535985,0.283997378,35.05863556,4,0
25,17,3,36,5.796445949,0.847672321,0.163728866,13.6578473,-2.141828566,2.298647954,-75.88793902,1.440204838,1.027199939,50.43310671,2,0
25,17,3,37,5.861838665,0.777101836,0.025211924,2.649002894,-2.815075818,0.661170647,-19.17687508,0.939508813,0.263128614,22.86765283,3,0
25,17,3,38,5.76665242,0.759946966,0.213794531,19.89290951,-3.575362144,3.309232155,-65.44737016,0.680748187,0.277795268,28.85515108,2,0
25,17,3,39,5.803258284,0.721941281,0.139512819,15.77853251,-3.916523974,2.157579638,-44.98009994,0.719315305,0.143711074,16.3126795,3,0
25,17,3,41,5.806696996,0.779331909,0.107830361,12.37552396,-2.902710235,1.342158214,-41.35661861,0.866484233,0.192665187,19.88783818,5,0
25,17,3,42,5.791466354,0.793262282,0.130364818,14.23227179,-2.781449634,1.779200324,-55.39674924,0.901329632,0.264821241,25.44484442,4,0
25,17,3,43,5.79022942,0.606597054,0.049628979,7.317791641,-5.383374452,1.002405095,-16.65457942,0.698729624,0.152563005,19.52922774,5,0
25,17,3,44,5.7990897,0.723380731,0.103109326,11.63818838,-3.477648966,1.086596032,-25.51154396,0.828632519,0.13910303,13.70657628,3,0
25,17,3,45,5.830042652,0.643817324,0.099894018,14.16400921,-5.121294209,1.520770289,-27.10773742,0.664627455,0.068985855,9.475260316,6,0
25,17,3,46,5.798115755,0.731750256,0.135354723,16.01921258,-3.539806779,1.688165739,-41.30153162,0.814780521,0.069133465,7.348155134,4,0
25,17,3,47,5.837242959,0.781582822,0.121645164,13.47877661,-2.894192267,1.641918255,-49.1309073,0.888455304,0.280980715,27.38870896,4,0
25,17,3,48,5.737653739,0.694242554,0.116171879,14.4917361,-4.339586426,1.77630762,-35.44871268,0.702876211,0.263506377,32.46705644,4,0
25,17,3,49,5.845817026,0.753459235,0.063490784,7.536955029,-2.976397864,0.603011114,-18.12088173,0.970243652,0.197089361,18.16884685,5,0
25,17,3,50,5.724823341,0.737004734,0.119073272,13.99183389,-3.848459015,2.009372786,-45.21726414,0.674376633,0.172230573,22.11761857,4,0
25,17,3,51,5.754826037,0.72597663,0.135820865,13.22905598,-3.588050204,1.62251799,-31.97540192,0.836299561,0.014875249,1.257729916,2,0
25,17,3,52,5.692900764,0.712400318,0.192940217,19.15065619,-3.915001758,2.974609993,-53.72582255,0.872104369,0.280118466,22.71215163,2,0
25,17,3,53,5.75451712,0.721280915,0.10354816,12.43278937,-3.738896507,1.922312045,-44.52573269,0.876701004,0.342411145,33.82415997,4,0
25,17,3,54,5.789956246,0.694674512,0.08079159,8.223747968,-4.297403689,0.909309958,-14.9620395,0.749061823,0.029768805,2.810145055,2,0
25,17,3,55,5.799117737,0.80865214,0.058445321,5.110613215,-2.635382692,0.787504781,-21.12975745,0.763189496,0.052539686,4.867882578,2,0
25,17,3,56,5.648483861,0.690363878,0.171214661,17.53670086,-4.337578123,2.964214169,-48.32226372,0.738975379,0.286194344,27.38521032,2,0
25,17,3,57,5.716050851,0.70198951,0.198415593,19.98619769,-4.324901821,2.8262609,-46.20840727,0.637121415,0.00368812,0.409324547,2,0
25,17,3,58,5.763695148,0.70546639,0.1026425,13.01355305,-3.769325027,1.356196832,-32.18134053,0.842067692,0.177155132,18.8170581,5,0
25,17,3,59,5.681550527,0.7520072,0.124475646,15.48340293,-3.410879502,1.641778473,-45.0248429,0.753916086,0.067415739,8.364544928,8,0
25,17,3,60,5.754658501,0.684318422,0.102865751,13.44489963,-4.035864796,1.220924413,-27.0580916,0.8769316,0.219634574,22.40164853,5,0
25,17,3,61,5.740732961,0.719152527,0.065614955,8.160688768,-3.586326121,1.08909368,-27.16191912,0.904969454,0.212746834,21.02684819,5,0
26,17,1,1,6.058625204,0.872887587,0.08120548,6.578274933,-1.53613849,0.974341127,-44.85033234,1.093887224,0.388185363,25.09294341,2,3
26,17,1,2,6.262081182,0.923378175,,0,-0.836394595,,0,1.564118138,,0,1,3
26,17,1,5,5.983828595,0.531968599,,0,-4.939879008,,0,1.133639156,,0,1,3
26,17,1,6,6.024388128,0.901630177,0.020173401,1.826859121,-1.254278393,0.239554133,-15.59423583,1.102403836,0.04509162,3.339715646,3,3
26,17,1,8,6.923664685,1.442949187,0.505985795,28.63133885,3.334471092,3.022121367,74.00129421,9.597202076,2.477437738,21.07717881,3,3
26,17,1,10,7.238295697,1.266719046,0.351201218,19.60472321,2.434261523,3.141373076,91.25092697,7.704371169,6.04800417,55.5085505,2,3
26,17,1,12,6.066554142,0.878191634,0.022967622,1.849318631,-1.665634791,0.342773556,-14.55165965,0.890694572,0.088113347,6.995163861,2,3
26,17,1,14,7.184105747,0.832239728,,0,-2.158877175,,0,0.937034594,,0,1,3
26,17,1,15,6.165705773,0.662624726,0.109971966,13.55091816,-4.449264126,1.673655046,-30.71369972,0.800153835,0.121434524,12.39147641,3,3
26,17,1,16,6.106897781,0.771010689,0.116270516,13.48820611,-2.918639963,1.606738838,-49.23906078,0.955483713,0.104300669,9.763573487,5,3
26,17,1,18,6.135947987,0.685800093,0.164777386,16.98967505,-3.837005759,2.234569955,-41.18001555,1.005418337,0.196386683,13.81179857,2,3
26,17,1,19,6.096284349,0.578415499,,0,-5.657092017,,0,0.781655226,,0,1,3
26,17,1,20,6.036776304,0.810999271,0.14168666,14.26470745,-2.138799986,1.458254479,-55.66952514,1.208867587,0.231619051,15.64407594,3,3
26,17,1,22,6.983515397,1.047369483,0.015219106,1.027482045,0.61115026,0.164493004,19.03200018,5.53390941,0.383726689,4.903147561,2,3
26,17,1,24,6.178729952,0.665059973,,0,-4.252067244,,0,0.854601862,,0,1,3
26,17,1,25,7.206392317,1.258480143,,0,2.705141097,,0,11.32666461,,0,1,3
26,17,1,26,7.084440384,1.105283058,0.020626439,1.319580069,1.205524427,0.099621447,5.843349073,7.86728404,1.263734265,11.35836794,2,3
26,17,1,27,6.021942563,0.656270833,0.125744701,13.54851174,-4.141002038,1.245131142,-21.26153684,0.930161315,0.060956893,4.633930893,2,3
26,17,1,28,6.173855055,0.773312607,0.15131178,16.94526179,-2.848417816,1.718297189,-52.24265237,0.928191819,0.076356771,7.124271332,4,3
26,17,1,30,6.149990799,1.006312831,0.09025709,8.022196789,-0.027463269,1.030006667,-3354.538648,3.975120519,3.635623933,81.80383177,5,3
26,17,1,31,7.784185259,1.652829946,0.34966885,18.92229311,4.784212762,2.124519315,39.71871523,11.17067938,1.652290176,13.22975273,5,3
26,17,1,32,6.80331844,0.902692667,0.274255805,21.48329617,-1.394754036,3.575302288,-181.2592347,4.043215127,4.596175676,80.38125318,2,3
26,17,1,33,7.086528069,1.291144378,0.101109418,5.537347841,3.196982483,0.400187492,8.851324356,11.89817569,0.024388295,0.144939268,2,3
26,17,1,34,6.37675435,0.769923634,0.114734897,12.90560919,-2.639072636,1.219109889,-40.00572472,1.041322989,0.106341839,8.844012385,4,3
26,17,1,35,6.33955964,0.764667403,,0,-3.125227652,,0,0.836105088,,0,1,3
26,17,1,36,7.095129267,0.817877849,0.006902729,0.596784262,-2.40288683,0.000166476,-0.004898956,0.849969428,0.12239971,10.18267974,2,3
26,17,1,37,6.90167926,0.60865402,,0,-4.796187131,,0,0.907423126,,0,1,3
26,17,1,38,7.893109697,1.403942845,0.274887823,17.51261774,3.638349537,1.80354201,44.33705441,11.3077707,0.952313028,7.532648912,5,3
26,17,1,39,7.762040782,1.207831563,,0,2.429641284,,0,11.50541322,,0,1,3
26,17,1,43,6.967742627,0.749178247,0.110383707,10.41849096,-3.469452712,1.720222044,-35.05972768,0.768798901,0.142726621,13.12735508,2,3
26,17,1,44,6.395560521,0.586557836,,0,-5.602499773,,0,0.777655872,,0,1,3
26,17,1,45,7.071416307,1.190007694,0.091714123,5.449685637,2.319529669,1.011102207,30.82337065,10.63362686,1.901784233,12.64633925,2,3
26,17,1,46,7.097011722,0.734478217,0.07832224,9.234998124,-3.3118467,1.032187079,-26.99099062,0.930303315,0.174257399,16.22173452,4,3
26,17,1,47,7.867361387,1.879217378,0.407539155,19.39712273,6.164616796,2.038047155,29.57012338,11.95494209,0.066103903,0.494566411,5,3
26,17,1,48,6.151443599,0.767371263,0.046259634,4.262669482,-2.955562701,0.732095855,-17.51510613,0.908715092,0.121039788,9.418579631,2,3
26,17,1,49,8.144220036,1.227835748,0.059487291,3.425854557,2.642928982,0.399911926,10.6995094,11.44219996,0.721286557,4.457417431,2,3
26,17,1,51,6.278954335,0.749865678,0.155757304,16.95974489,-3.358014958,2.252673961,-54.7734483,0.906578055,0.256564359,23.10710267,3,3
26,17,1,52,6.597598129,0.94972448,0.043883004,4.132793577,-0.623521899,0.546927369,-78.45541762,1.674564399,0.630235287,33.66246038,5,3
26,17,1,53,6.161970987,0.982831138,0.060410188,5.018635477,-0.21056856,0.785365327,-304.5317424,3.030601373,2.850723608,76.80343909,3,3
26,17,1,54,6.517335857,0.697610809,0.159399252,20.85847036,-3.986055011,1.873533509,-42.90694109,0.774996652,0.148533391,17.49579358,6,3
26,17,1,55,7.96965038,1.220330815,,0,2.468038119,,0,11.48808486,,0,1,3
26,17,1,56,6.58571274,1.126167291,,0,1.733351166,,0,9.3721936,,0,1,3
26,17,1,57,7.981004866,1.793549064,0.301076265,11.86993281,5.797382185,2.020601229,24.64527584,11.89972181,0.130719002,0.776760112,2,3
26,17,1,58,6.977767046,1.27966665,0.125290288,6.923178952,3.01023749,1.655584944,38.88980004,11.2909732,0.99256453,6.21601962,2,3
26,17,1,59,6.157087028,0.84800272,0.042491313,4.091261855,-2.011657999,0.509450611,-20.67770376,0.878358054,0.032511799,3.022204059,3,3
26,17,1,60,6.154064274,0.914939714,0.101156653,10.23595993,-1.046901501,1.261322867,-111.5442151,2.075367247,2.302877553,102.7312313,7,3
26,17,1,61,6.667479746,0.952224386,0.121648974,11.06368447,-0.567386264,1.54248474,-235.4359024,3.517584621,2.720000014,66.96609645,4,3
26,17,1,62,6.683410491,0.924785058,,0,-0.975356262,,0,1.083561677,,0,1,3
26,17,1,63,6.901110581,0.92862226,0.124228446,10.9228591,-0.953236353,1.594844908,-136.6067724,2.880970882,3.561676402,100.941548,3,3
26,17,1,64,7.000399398,2.0646898,0.253870319,8.694450094,6.951819342,0.225110156,2.289715968,11.93951627,0.080273788,0.475414065,2,3
26,17,1,65,6.691579704,0.875750766,0.151209971,14.09789508,-1.515963964,1.751631999,-94.34271339,1.162817938,0.211342795,14.83986994,3,3
26,17,1,66,6.803846774,0.64284933,,0,-5.277871756,,0,0.59633307,,0,1,3
26,17,1,68,7.536830285,0.999766052,0.137269651,11.21064279,-0.08334957,1.839358402,-1801.84475,4.308763472,5.533954742,104.8666318,3,3
26,17,1,69,6.917701566,1.016073197,0.038127138,2.653347977,0.230498054,0.507531417,155.6971522,4.191625799,2.953791999,49.82902705,2,3
26,17,1,70,7.787090499,1.311562051,,0,2.993279539,,0,11.69222321,,0,1,3
26,17,1,71,6.91804097,0.978854516,0.57677554,41.66522079,-0.814726098,5.657543887,-491.022401,6.334632344,7.441547635,83.06668027,2,3
26,17,1,72,7.624697207,1.31968978,0.108145405,7.096870003,3.642073345,1.079537802,25.66964122,11.66613547,0.649687849,4.822901149,4,3
26,17,1,73,7.489001549,1.064996927,0.123679487,8.211723599,0.708009781,1.385863932,138.4096393,5.26567343,4.939076963,66.32494134,2,3
26,17,1,74,7.222843624,1.640761591,0.221163425,12.05626595,5.560619076,1.534487259,24.68227207,11.9626934,0.065413638,0.489084978,5,3
26,17,1,75,7.447510998,0.991349965,0.203715867,16.77846518,-0.385328611,2.193971213,-464.8941046,4.219525273,5.668274033,109.6835798,3,3
26,17,1,76,6.114182852,0.812334869,0.092234743,9.833091495,-2.2606402,1.018666183,-39.02393635,1.053008095,0.213550916,17.5630671,4,3
26,17,1,77,7.055701831,1.575307662,0.211259905,11.99490157,5.440364829,1.28273015,21.0888196,11.99242738,0.005293067,0.039477104,5,3
26,17,1,78,6.998224317,1.639468884,0.402214705,21.24640213,5.268663367,2.300817128,37.81919518,11.75162321,0.477027425,3.515411113,4,3
26,17,1,79,8.289504794,1.646667745,0.267301239,14.05806754,5.454654217,1.813648511,28.79496338,11.87737942,0.225471709,1.644000924,4,3
26,17,1,80,6.893303685,1.05201104,0.091573478,7.10728585,0.638700177,1.112423126,142.2090853,6.167300551,4.135366136,54.74862597,3,3
26,17,1,81,8.130667614,1.479757986,0.4868755,28.49429133,3.975309009,2.623636877,57.15621555,11.23699315,1.493780805,11.51244027,4,3
26,17,1,82,6.040006592,0.741937615,0.260032474,24.78250487,-3.234996204,3.213137215,-70.23288345,0.992239062,0.142906725,10.18406936,2,3
26,17,1,83,7.896046021,1.449249121,0.107638877,6.432158589,4.204783231,0.629919408,12.97394371,11.9557439,0.031985553,0.231690318,4,3
26,17,1,84,7.328838517,1.222490668,0.0649997,4.341303729,2.649530174,0.555151192,17.10790293,11.56924214,0.693257324,4.892647486,3,3
26,17,1,85,6.069494173,0.760769987,0.103116605,12.12328257,-3.214043371,1.671910881,-46.52714293,0.895877679,0.301481824,30.09937038,5,3
26,17,1,86,6.335970644,0.793513693,,0,-2.818291743,,0,0.81574776,,0,1,3
26,17,1,87,6.175430408,0.877983202,0.054424398,5.368315855,-1.694477809,0.818689631,-41.84215424,0.893052486,0.157996216,15.32146643,4,3
26,17,1,88,6.400845856,0.779740552,0.130417938,14.96002095,-2.776148268,1.72256494,-55.4980776,1.113126262,0.454212805,36.4972328,5,3
26,17,1,89,7.24611069,1.276714889,0.274010132,15.17601338,2.434714596,1.934203621,56.17448956,9.835156061,2.666329758,19.16980108,2,3
26,17,1,90,6.840450427,0.815699839,0.177448054,19.45744712,-2.380717642,2.363223027,-88.7854526,1.333510232,0.600382178,40.26951816,5,3
26,17,1,91,7.942260854,1.590449761,0.171048714,8.781207288,5.4386592,1.184870712,17.78826084,11.99265324,0.003403863,0.023174542,3,3
26,17,1,92,6.073662254,0.810750586,0.053915709,4.702329405,-2.254674619,0.168386271,-5.280898328,1.034730468,0.382285008,26.12432217,2,3
26,17,1,94,6.204272435,0.993657493,0.246581144,21.49085939,-0.403061107,2.537789391,-545.2746605,3.680825973,5.025514366,118.2403933,4,3
26,17,1,95,6.761909093,0.869724506,0.055091752,5.485743671,-1.740901476,0.755340092,-37.57499879,0.947836177,0.218038923,19.92192862,4,3
26,17,1,96,6.091437635,0.843022056,0.089633618,8.681331904,-2.165107493,1.331750188,-50.22242447,0.852170166,0.242103554,23.19686039,3,3
26,17,1,97,6.009754142,0.833691773,0.104695083,8.879852917,-2.198353158,1.539386104,-49.51480833,1.027248277,0.330014193,22.71654078,2,3
26,17,1,98,6.711713768,0.764608433,0.327720249,30.30743591,-3.215926959,4.483825697,-98.58879249,1.370616023,0.924139428,47.67675593,2,3
26,17,1,99,6.800089008,1.00063893,0.176279627,15.75686161,-0.021454092,2.283027802,-9518.007824,4.567153483,4.633883099,90.74954584,5,3
26,17,1,101,6.54819231,1.107708696,0.294821218,21.73139175,0.730728228,2.697488871,301.4103405,5.043926349,5.758370854,93.21488438,3,3
26,17,1,102,6.14434422,0.635673533,0.089855058,11.54151366,-5.16667993,1.254699956,-19.82817279,0.6617961,0.087430696,10.7868367,3,3
26,17,1,104,5.902512965,0.622677959,,0,-4.983470281,,0,0.797521388,,0,1,3
26,17,1,105,5.918431023,0.767584615,,0,-3.487262692,,0,0.584857248,,0,1,3
26,17,1,107,6.146487201,0.785626285,0.15144198,16.69401905,-2.677161048,1.788891308,-57.86821524,0.962085453,0.226446809,20.38370797,4,3
26,17,1,109,6.219897942,0.894682441,,0,-1.362280606,,0,0.987100662,,0,1,3
26,17,2,2,6.923178416,1.100445349,0.280561361,18.02786853,0.855742935,3.000241481,247.9121953,6.347416866,7.565063993,84.27535426,2,3
26,17,2,3,6.301583545,0.742257976,,0,-3.351235927,,0,0.883269735,,0,1,3
26,17,2,4,6.486944191,0.829726026,0.157988399,16.49001748,-2.296367755,2.209626249,-83.33127218,1.019213351,0.360554423,30.63630294,4,3
26,17,2,6,7.203465069,0.761666027,,0,-3.307131093,,0,0.756229931,,0,1,3
26,17,2,7,6.822202965,0.986687292,0.147181434,10.54771766,-0.284178824,1.847429219,-459.6858099,4.146673763,4.625785467,78.88067544,2,3
26,17,2,9,6.473791983,0.895260168,0.117385929,9.271537993,-1.218311081,1.283436972,-74.49057963,1.706817618,0.810877527,33.59333723,2,3
26,17,2,10,6.485317103,0.940792431,0.140444016,13.6275819,-0.815009959,1.768304041,-198.0630219,3.020968095,2.994794468,90.49618279,6,3
26,17,2,11,6.25685932,0.828777239,0.063685855,6.274217076,-2.148149567,1.04243333,-39.62215961,1.050591922,0.307383515,23.88916033,3,3
26,17,2,14,6.459746436,0.81999873,0.076135815,8.040933141,-2.375864377,0.941584756,-34.32166948,0.876832037,0.114223155,11.28153966,4,3
